Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
548,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,21-Dec-19
549,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,20-Dec-19
550,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,19-Dec-19
551,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,18-Dec-19
552,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,17-Dec-19
553,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,16-Dec-19
554,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,13-Dec-19
555,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,12-Dec-19
556,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,11-Dec-19
557,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,10-Dec-19
558,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,07-Dec-19
559,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,06-Dec-19
560,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,05-Dec-19
561,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,04-Dec-19
562,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,03-Dec-19
563,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,02-Dec-19
564,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,30-Nov-19
565,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,29-Nov-19
566,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,28-Nov-19
567,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1100,900,27-Nov-19
568,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,26-Nov-19
569,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,25-Nov-19
570,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,22-Nov-19
571,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,21-Nov-19
572,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,20-Nov-19
573,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,19-Nov-19
574,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,18-Nov-19
575,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,16-Nov-19
576,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,14-Nov-19
577,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,13-Nov-19
578,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,12-Nov-19
579,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,11-Nov-19
580,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,08-Nov-19
581,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,07-Nov-19
582,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,06-Nov-19
583,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,05-Nov-19
584,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,04-Nov-19
585,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,02-Nov-19
586,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,31-Oct-19
587,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,30-Oct-19
588,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,28-Oct-19
589,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,25-Oct-19
590,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,24-Oct-19
591,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,23-Oct-19
592,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,22-Oct-19
593,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,21-Oct-19
594,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,19-Oct-19
595,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,18-Oct-19
596,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,17-Oct-19
597,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,16-Oct-19
598,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,15-Oct-19
599,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,14-Oct-19
600,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,11-Oct-19
601,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,10-Oct-19
602,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,09-Oct-19
603,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,05-Oct-19
604,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,04-Oct-19
605,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,03-Oct-19
606,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,01-Oct-19
607,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,27-Sep-19
608,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,26-Sep-19
609,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,25-Sep-19
610,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,24-Sep-19
611,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,23-Sep-19
612,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,21-Sep-19
613,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,20-Sep-19
614,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,19-Sep-19
615,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,18-Sep-19
616,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,17-Sep-19
617,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,16-Sep-19
618,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,13-Sep-19
619,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,12-Sep-19
620,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,11-Sep-19
621,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,09-Sep-19
622,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,07-Sep-19
623,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,06-Sep-19
624,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,05-Sep-19
625,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,04-Sep-19
626,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,03-Sep-19
627,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,31-Aug-19
628,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,30-Aug-19
629,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,29-Aug-19
630,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,28-Aug-19
631,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,27-Aug-19
632,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,26-Aug-19
633,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,24-Aug-19
634,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,23-Aug-19
635,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1200,22-Aug-19
636,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,21-Aug-19
637,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,20-Aug-19
638,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,19-Aug-19
639,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,17-Aug-19
640,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,16-Aug-19
641,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,14-Aug-19
642,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,13-Aug-19
643,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,09-Aug-19
644,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,08-Aug-19
645,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,07-Aug-19
646,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,06-Aug-19
647,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,05-Aug-19
648,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,03-Aug-19
649,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,02-Aug-19
650,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,01-Aug-19
651,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,31-Jul-19
652,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,30-Jul-19
653,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,29-Jul-19
654,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,26-Jul-19
655,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,25-Jul-19
656,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,24-Jul-19
657,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,23-Jul-19
658,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,22-Jul-19
659,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,20-Jul-19
660,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,19-Jul-19
661,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,18-Jul-19
662,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,17-Jul-19
663,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,16-Jul-19
664,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,15-Jul-19
665,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1800,1400,12-Jul-19
666,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,21-Jun-19
667,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,20-Jun-19
668,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,19-Jun-19
669,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,18-Jun-19
670,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,17-Jun-19
671,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,15-Jun-19
672,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,14-Jun-19
673,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,13-Jun-19
674,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,12-Jun-19
675,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,11-Jun-19
676,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,10-Jun-19
677,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,07-Jun-19
678,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,06-Jun-19
679,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,04-Jun-19
680,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,03-Jun-19
681,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,01-Jun-19
682,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,31-May-19
683,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,30-May-19
684,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,29-May-19
685,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1700,28-May-19
686,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1700,27-May-19
687,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1700,25-May-19
688,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1700,24-May-19
689,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1700,23-May-19
690,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1700,22-May-19
691,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1700,21-May-19
692,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1700,20-May-19
693,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2000,1700,18-May-19
694,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,17-May-19
695,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,16-May-19
696,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,15-May-19
697,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,14-May-19
698,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,13-May-19
699,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,10-May-19
700,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,15,2500,2000,09-May-19
701,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,08-May-19
702,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,06-May-19
703,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,04-May-19
704,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,03-May-19
705,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,02-May-19
706,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,30-Apr-19
707,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,29-Apr-19
708,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,26-Apr-19
709,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,25-Apr-19
710,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,24-Apr-19
711,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,23-Apr-19
712,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1600,1300,22-Apr-19
713,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,20-Apr-19
714,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1600,1300,18-Apr-19
715,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,16-Apr-19
716,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,15-Apr-19
717,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,12-Apr-19
718,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,11-Apr-19
719,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,10-Apr-19
720,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,09-Apr-19
721,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,08-Apr-19
722,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,05-Apr-19
723,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,04-Apr-19
724,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,03-Apr-19
725,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,02-Apr-19
726,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,01-Apr-19
727,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,30-Mar-19
728,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,29-Mar-19
729,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,28-Mar-19
730,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,600,900,750,27-Mar-19
731,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,26-Mar-19
732,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1400,1200,25-Mar-19
733,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,23-Mar-19
734,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,22-Mar-19
735,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,20-Mar-19
736,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,19-Mar-19
737,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1400,1100,18-Mar-19
738,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,16-Mar-19
739,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,15-Mar-19
740,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,2000,1500,14-Mar-19
741,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,13-Mar-19
742,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,12-Mar-19
743,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,11-Mar-19
744,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,08-Mar-19
745,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,07-Mar-19
746,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,06-Mar-19
747,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,05-Mar-19
748,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,02-Mar-19
749,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,01-Mar-19
750,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,28-Feb-19
751,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,27-Feb-19
752,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,26-Feb-19
753,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,25-Feb-19
754,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,23-Feb-19
755,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,22-Feb-19
756,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,21-Feb-19
757,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,20-Feb-19
758,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,19-Feb-19
759,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,18-Feb-19
760,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1100,900,16-Feb-19
761,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1000,900,15-Feb-19
762,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1500,1200,14-Feb-19
763,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1500,1200,13-Feb-19
764,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1500,1200,12-Feb-19
765,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,600,900,700,11-Feb-19
766,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,600,900,800,08-Feb-19
767,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,600,900,800,07-Feb-19
768,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,600,1000,800,06-Feb-19
769,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,600,1200,900,05-Feb-19
770,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,600,1200,900,04-Feb-19
771,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,800,1200,1000,02-Feb-19
772,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,900,1200,1000,01-Feb-19
773,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1200,1100,31-Jan-19
774,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1200,1100,30-Jan-19
775,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1200,1100,29-Jan-19
776,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1200,1600,1400,28-Jan-19
777,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1200,1600,1400,25-Jan-19
778,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1500,1200,24-Jan-19
779,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,23-Jan-19
780,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,22-Jan-19
781,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,21-Jan-19
782,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,19-Jan-19
783,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1500,2500,2000,18-Jan-19
784,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,2500,3500,3000,17-Jan-19
785,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,2500,3500,3000,16-Jan-19
786,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,2500,3500,3000,14-Jan-19
787,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,3000,4000,3500,11-Jan-19
788,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,3000,3600,3300,10-Jan-19
789,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,3000,4000,3500,09-Jan-19
790,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,3000,4000,3500,08-Jan-19
791,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1800,2400,2100,07-Jan-19
792,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,1000,1200,1100,05-Jan-19
793,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,900,1100,1000,04-Jan-19
794,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,900,1100,1000,03-Jan-19
795,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,900,1100,1000,02-Jan-19
796,Bangalore,Doddaballa Pur,Tomato,Tomato,FAQ,900,1100,1000,01-Jan-19
797,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,7500,11000,9500,12-Dec-19
798,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1500,1300,20-Jul-19
799,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,20000,30000,25000,18-May-19
800,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,20000,30000,25000,16-May-19
801,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,20000,30000,25000,15-May-19
802,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,14-May-19
803,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,13-May-19
804,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,10-May-19
805,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,09-May-19
806,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,08-May-19
807,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,06-May-19
808,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,03-May-19
809,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,02-May-19
810,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,30-Apr-19
811,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,29-Apr-19
812,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,900,800,27-Apr-19
813,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,26-Apr-19
814,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,800,1100,1000,25-Apr-19
815,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,800,1100,950,24-Apr-19
816,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,23-Apr-19
817,Bangalore,Kanakapura,Tomato,Tomato,FAQ,700,900,800,20-Apr-19
818,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,16-Apr-19
819,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,15-Apr-19
820,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,12-Apr-19
821,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,11-Apr-19
822,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,10-Apr-19
823,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,09-Apr-19
824,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,08-Apr-19
825,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,05-Apr-19
826,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,01-Apr-19
827,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,30-Mar-19
828,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,29-Mar-19
829,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,27-Mar-19
830,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,22-Mar-19
831,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,21-Mar-19
832,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,20-Mar-19
833,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,19-Mar-19
